pAD,pAR,UniprotEntry,pDN,pLOF,pGOF
0.6930716,0.31001464,Q6Q0C0,0.4442386329174042,0.5346107482910156,0.4230434596538544
0.69751054,0.30089262,Q13480,0.5084244608879089,0.6370938420295715,0.3758171796798706
0.735756,0.2779777,P07948,0.5321019291877747,0.3244546055793762,0.5987305045127869
0.67339754,0.37792873,P22612,0.52829742431640625,0.36621901392936707,0.5973754525184631
0.82335085,0.1766085,P22694,0.5295103192329407,0.273397833108902,0.6109462380409241
0.80435514,0.24694695,P19105,0.5689293146133423,0.4381919503211975,0.5460823774337769
0.8691816,0.099296935,Q9Y383,0.5314770936965942,0.4411670565605163,0.3857105076313019
0.75472635,0.26012236,P54652,0.5014804601669312,0.43789801001548767,0.5071704387664795
0.5304267,0.5006829,Q9UHV9,0.6521978974342346,0.43267661333084106,0.4312477111816406
0.87674963,0.13347182,Q9ULV4,0.5256045460700989,0.47259172797203064,0.38733819127082825
0.5812242,0.43360612,Q9BV68,0.5240418314933777,0.4858147501945496,0.3691855072975158
0.7914217,0.2412383,P50502,0.48302561044692993,0.5334792733192444,0.4886593520641327
0.58141935,0.47062546,O43592,0.4978700280189514,0.48538219928741455,0.420198529958725
0.7380536,0.29827708000000003,Q9Y281,0.4641075134277344,0.44888123869895935,0.3932986855506897
0.8421927,0.15734755,P04899,0.6237400770187378,0.27129948139190674,0.5109797716140747
0.64916945,0.4013085,Q9UM54,0.5967806577682495,0.4384579360485077,0.44517070055007935
0.7114352,0.31856555,Q8N163,0.5556171536445618,0.5554287433624268,0.4507474303245544
0.71227056,0.21459365,Q9NZV1,0.4629049599170685,0.4602123498916626,0.4226981997489929
0.8368285,0.17011403,O15020,0.4818925857543946,0.4911167323589325,0.512266218662262
0.63281995,0.42116636,Q9HBY8,0.6023480892181396,0.40531066060066223,0.5318924188613892
0.61018467,0.48010096,P31151,0.5863566398620605,0.351643443107605,0.4473769664764404
0.73575944,0.27323592,Q8WYL5,0.5177819132804871,0.5279322266578674,0.4890039265155792
0.53293633,0.50924814,P30154,0.5339175462722778,0.46410053968429565,0.4027310609817505
0.6315319,0.43006518,P05109,0.5903083682060242,0.3764229118824005,0.49182531237602234
0.79706615,0.19693865,P62879,0.5746779441833496,0.43338117003440857,0.445161908864975
0.77016276,0.2623853,P25705,0.5632742047309875,0.5396459698677063,0.4601721167564392
0.8681797,0.13662724,O60282,0.52391517162323,0.4784432053565979,0.4038286805152893
0.6667004,0.39348376,Q99615,0.5600676536560059,0.36115214228630066,0.5175595879554749
0.71474326,0.3171831,Q9P0K7,0.5612702369689941,0.4817195236682892,0.5209495425224304
0.88677466,0.08452972,O60861,0.6033846139907837,0.4348205327987671,0.4670768082141876
0.5743133,0.5702805,Q9Y6U3,0.4787770211696625,0.412836641073227,0.4334775805473328
0.8081727,0.19348177,Q6WCQ1,0.5111528635025024,0.5680710673332214,0.33658111095428467
0.5171242,0.6434488,P04275,0.5784755349159241,0.584381103515625,0.3661612272262573
0.77621883,0.22647946,O00141,0.5765743851661682,0.4078629910945892,0.4927235245704651
0.5658986,0.6179306,Q02809,0.5642491579055786,0.4388621151447296,0.5054937601089478
0.7893303,0.27207887,O43795,0.49596476554870605,0.35763153433799744,0.4946357011795044
0.51693475,0.5388692,Q9BZF9,0.5128630995750427,0.5012376308441162,0.505586564540863
0.64094317,0.39109203,C0HLS1,NA,NA,NA
0.6637949,0.36389968,Q14160,0.42095914483070374,0.6420870423316956,0.4435003995895386
0.71657544,0.27714208,P08754,0.5829735994338989,0.2876806855201721,0.5105456113815308
0.81697613,0.16980071,Q12959,0.5360303521156311,0.517727255821228,0.4217316210269928
0.8412688,0.16565748,Q9NYJ8,0.48081621527671814,0.5916796326637268,0.3950456082820892
0.7044991,0.34702203,P01375,0.583148181438446,0.34852612018585205,0.44903481006622314
0.70423794,0.27667907,O43541,0.48998522758483887,0.5944535136222839,0.29984742403030396
0.6582393,0.35985795,Q9BXL7,0.5437628030776978,0.5501583814620972,0.4139043688774109
0.7018941,0.28080794,Q9BZR9,0.5699338316917419,0.48907360434532166,0.3743244409561157
0.6629738,0.33598757,Q9ULM3,0.5581681132316589,0.5605927109718323,0.3787114322185517
0.76839626,0.23473541,Q92830,0.6081562638282776,0.32972243428230286,0.6004985570907593
0.8339722,0.13535032,Q9UBE8,0.413040429353714,0.4612999260425568,0.6001165509223938
0.6952762,0.28985706,Q01974,0.5335459113121033,0.4313812255859375,0.5590173006057739
0.55641115,0.4624104,Q13131,0.5179287195205688,0.42529281973838806,0.5384461879730225
0.59273523,0.4673057,Q5SGD2,0.6472667455673218,0.26470446586608887,0.5396273732185364
0.71302575,0.32224476,P57059,0.5756319761276245,0.46209558844566345,0.4933961033821106
0.80193734,0.20680709,Q9Y2K2,0.48150408267974854,0.5191821455955505,0.5598494410514832
0.5767256,0.5301449,P06733,0.5072453618049622,0.4293105900287628,0.5032988786697388
0.85488683,0.14153823,P56524,0.4552522897720337,0.5777981877326965,0.43555817008018494
0.56294656,0.47488537,Q86Y07,0.5009618401527405,0.37390273809432983,0.5539152026176453
0.55297244,0.47813877,Q6NUN9,0.5980250835418701,0.62514495849609375,0.32251641154289246
0.7919112,0.22387254,Q9NV58,0.4542429447174072,0.5369571447372437,0.4358738362789154
0.861958,0.13326272,Q9UQL6,0.49204421043396,0.596310019493103,0.35865962505340576
0.583148,0.48714882,Q9Y6Q6,0.46399354934692383,0.5169749855995178,0.45199763774871826
0.8159192,0.1808378,Q96S59,0.5447791814804077,0.5041467547416687,0.36744868755340576
0.8562028,0.12948778,Q8WUI4,0.3831343352794647,0.589703381061554,0.467411607503891
0.7406934,0.27243978,Q02246,0.5315541625022888,0.5481435060501099,0.42259758710861206
0.8646577,0.14096102,P48552,0.4590066969394684,0.6663820743560791,0.3370186388492584
0.856664,0.113274716,P62318,0.6333493590354919,0.37407416105270386,0.3305307924747467
0.7804187,0.1872956,P62308,0.6372715830802917,0.40499305725097656,0.289427250623703
0.896148,0.07001061,P08621,0.6191379427909851,0.4269581437110901,0.39054611325263977
0.5234378,0.499972,Q9UHI6,0.5475269556045532,0.4799063801765442,0.4355635344982147
0.5467961,0.46156624,O14893,0.5208624601364136,0.5346885919570923,0.31216689944267273
0.851691,0.11630454,P62304,0.6758679747581482,0.3120483160018921,0.31571730971336365
0.87397355,0.1371898,O96028,0.47864899039268494,0.5539987683296204,0.3711887001991272
0.78547555,0.19699237,Q69YN4,0.3994342088699341,0.6297454833984375,0.5164723992347717
0.88331497,0.08691876,P14678,0.5742731094360352,0.6424406170845032,0.26460719108581543
0.86113185,0.10840655,P09012,0.5114378333091736,0.5924729704856873,0.38385239243507385
0.73410124,0.2927839,O43918,0.5577901005744934,0.4548587203025818,0.3940102756023407
0.8753637,0.092184864,Q15287,0.5425455570220947,0.4836898446083069,0.2408219575881958
0.86475223,0.104872346,P06730,0.5960488319396973,0.3832847476005554,0.5049800276756287
0.7274687,0.2561274,Q9Y675,0.5868973135948181,0.4301033318042755,0.22082477807998657
0.50267345,0.6393063,Q8WZ42,NA,NA,NA
0.8419538,0.1477374,Q9H2B2,0.6277445554733276,0.42828887701034546,0.4776879847049713
0.75573945,0.23173724,P40818,0.45961177349090576,0.6008221507072449,0.4714733362197876
0.78642094,0.20988949,O95166,0.6413173079490662,0.43858036398887634,0.27170273661613464
0.6020416,0.33246675,Q7Z698,0.5084635615348816,0.510159969329834,0.4858129024505615
0.77235144,0.20449926,P0C7T5,0.5098933577537537,0.6649787425994873,0.38166967034339905
0.7725128,0.3000465,P28069,0.6322116851806641,0.4648590385913849,0.3221004903316498
0.81674576,0.21282942999999999,Q8IX07,0.46668559312820435,0.6473889946937561,0.40453022718429565
0.7876336,0.20473555,Q15648,0.4225393533706665,0.7068183422088623,0.35245534777641296
0.8357993,0.15897398,Q969H0,0.4384114146232605,0.6576535105705261,0.431499183177948
0.82333934,0.17618378,P19544,0.6525067687034607,0.5847443342208862,0.3119060695171356
0.88211393,0.109155476,Q13547,0.4786744117736816,0.5130128264427185,0.34925633668899536
0.51307666,0.5055347,Q08379,0.6410794258117676,0.503853440284729,0.4805210530757904
0.6231799,0.45101574,P01588,0.576120138168335,0.3063001334667206,0.5811505913734436
0.50738764,0.6499653,Q9UQF0,0.6118500232696533,0.4007518887519837,0.49498575925827026
0.5457859,0.48245478,Q03014,0.6488597989082336,0.606582760810852,0.23460647463798523
0.8974602,0.116534315,P24468,0.6264115571975708,0.5185568332672119,0.2556169629096985
0.77617943,0.24456486,P30968,0.571819543838501,0.30306965112686157,0.6699744462966919
0.67667836,0.36162114,P05305,0.4765509366989136,0.47816917300224304,0.399664044380188
0.5727578,0.41162774,P86496,0.5750460028648376,0.5475603342056274,0.3134377598762512
0.7645338,0.23456098,P25788,0.6377464532852173,0.4926977455615998,0.4224169850349426
0.56412804,0.49063683,P19235,0.5124391317367554,0.423382580280304,0.5895789265632629
0.5648786,0.531408,P05113,0.4671206772327423,0.4058013260364533,0.5495011806488037
0.5262698,0.4506439,Q93062,0.5529386401176453,0.5189284682273865,0.4232345223426819
0.8254718,0.17956278,P35548,0.6632149815559387,0.5206592679023743,0.3825936615467071
0.5697657,0.3829448,Q3LI59,0.6321470737457275,0.46113884449005127,0.33770978450775146
0.66640264,0.37584615,Q13569,0.5228639841079712,0.554443359375,0.4804181456565857
0.50843465,0.59457105,Q9GZV1,0.4546865224838257,0.6131978034973145,0.40077924728393555
0.82184386,0.15526785,O60563,0.4341537356376648,0.5420054197311401,0.4148211479187012
0.8699062,0.13116792,P11831,0.4955216646194458,0.5792601704597473,0.3284538984298706
0.8588627,0.12602876,P63165,0.6962325572967529,0.45429760217666626,0.20007452368736267
0.8836692,0.105281524,Q96ST3,0.4448603093624115,0.5933905839920044,0.4625129103660583
0.87826633,0.12116934,O75376,0.39473703503608704,0.6342521905899048,0.4357692301273346
0.8801576,0.12225885,P13056,0.603823721408844,0.4379252195358277,0.3822633922100067
0.7473574,0.2561314,Q92993,0.4856052994728088,0.41422373056411743,0.5037829279899597
0.9050992,0.097290516,Q01826,0.5335895419120789,0.5841675996780396,0.3998614251613617
0.87458205,0.11255371,Q01196,0.5600069165229797,0.6411910057067871,0.2513144612312317
0.5364725,0.49314207,Q9Y2M5,0.5297116041183472,0.4947890341281891,0.4016075432300568
0.79344344,0.20433092,Q05086,0.46116501092910767,0.5600821375846863,0.5392950773239136
0.8601793,0.1262867,Q15583,0.6578401327133179,0.610862672328949,0.31798452138900757
0.5608277,0.47853175,P23497,0.4802902340888977,0.6407260894775391,0.3362741470336914
0.8670273,0.12712649,P61956,0.6057484745979309,0.5268516540527344,0.21292971074581143
0.7806517,0.20857716,P61289,0.5819470882415771,0.40161824226379395,0.3730223774909973
0.52907914,0.50174665,Q9UK99,0.5108703970909119,0.5568370223045349,0.4002397954463959
0.88720137,0.108781636,Q9UBW7,0.44157159328460693,0.5373823642730713,0.4735475182533264
0.7288755,0.28028244,Q99856,0.5046607255935669,0.584301769733429,0.5451985001564026
0.63984865,0.41880035,Q8NEV1,0.5932464599609375,0.3180919587612152,0.5227138996124268
0.7371685,0.29966277,Q13164,0.4880912601947784,0.48932528495788574,0.52454674243927
0.835252,0.15716448,Q6ZNA4,0.460332304239273,0.6664266586303711,0.3328591585159302
0.8724681,0.10882121,Q92794,0.4502285420894623,0.6025101542472839,0.49649930000305176
0.7990621,0.2052319,P54198,0.5372112989425659,0.4649200439453125,0.42419856786727905
0.6960515,0.30756426,Q08999,0.48071542382240295,0.5148981809616089,0.4888618290424347
0.629571,0.39888617,Q9UBQ5,0.5881323218345642,0.3884395658969879,0.4169025421142578
0.7044835,0.3261462,Q12888,0.40072351694107056,0.6753473281860352,0.3952057957649231
0.7941569,0.22109878,Q6N021,0.47459596395492554,0.5941416621208191,0.4997519850730896
0.64028656,0.3668958,P14373,0.5526583790779114,0.48531603813171387,0.44746851921081543
0.56571805,0.474315,Q15554,0.5013191103935242,0.48285216093063354,0.4873373508453369
0.594874,0.43591028,P60228,0.578221321105957,0.5056238770484924,0.3598284423351288
0.56138635,0.43865865,Q96EP1,0.46855607628822327,0.6450323462486267,0.3835718631744385
0.81268156,0.22353782,Q9UM63,0.6167212128639221,0.5238345265388489,0.316702276468277
0.73756456,0.26173133,P37173,0.48750239610672,0.3764432966709137,0.5836684703826904
0.8586611,0.15060556,P10827,0.6427618861198425,0.34497761726379395,0.422688901424408
0.528897,0.50219804,O14965,0.5023840069770813,0.42775651812553406,0.4972210228443146
0.8118669,0.19784155,Q6ZW49,0.50603485107421875,0.6089847683906555,0.33042949438095093
0.88076365,0.102927305,P81877,0.5680032968521118,0.5713973641395569,0.4688965976238251
0.8608068,0.16089238,O15164,0.5103281736373901,0.5514278411865234,0.47343963384628296
0.54894906,0.49606946,Q9HC62,0.5135341882705688,0.4993959963321686,0.4291692674160004
0.84592795,0.16040866,P55854,0.6961042881011963,0.5433297157287598,0.16098995506763458
0.85155076,0.14537697,P20226,0.4631264805793762,0.43077486753463745,0.5392284989356995
0.8565598,0.14306983,Q9Y6K1,0.43185681104660034,0.4928542375564575,0.5417537093162537
0.80858,0.22436246,Q99684,0.6256090402603149,0.5382717251777649,0.2543167471885681
0.8682084,0.12848845,Q9UBC3,0.48379719257354736,0.503498375415802,0.4615733325481415
0.8090363,0.20870125,P10914,0.612433135509491,0.5603072643280029,0.26622599363327026
0.7821276,0.24428289,Q15306,0.6216751933097839,0.5091810822486877,0.24160274863243103
0.77072954,0.27097315,Q02556,0.6252181529998779,0.6159430146217346,0.2878161370754242
0.60339767,0.51796645,P01584,0.5464648604393005,0.4885807037353515,0.35456952452659607
0.9203928,0.08679267,P31260,0.5734708905220032,0.6941293478012085,0.2829885482788086
0.5960907,0.47784978,P05107,0.4397948384284973,0.29168298840522766,0.6537527441978455
0.8753868,0.11326824,Q08945,0.5247844457626343,0.6625385880470276,0.35403600335121155
0.84747446,0.14757082,P49716,0.5642794370651245,0.5061114430427551,0.4301954507827759
0.79198545,0.2241344,P23511,0.6202219128608704,0.6373252272605896,0.27211469411849976
0.5570209,0.5944214,P08514,0.5103330612182617,0.3667590022087097,0.6779564023017883
0.50941056,0.5599947,Q15080,0.477004736661911,0.4026770293712616,0.4598497152328491
0.8363681,0.1544873,Q03060,0.6631134748458862,0.43506380915641785,0.4015859365463257
0.83051264,0.1569945,P18846,0.6627174019813538,0.3849758803844452,0.3479193449020386
0.9176089,0.06220221,P11308,0.541780948638916,0.657219648361206,0.3299441635608673
0.5646393,0.46011558,P78337,0.6305555105209351,0.5988993644714355,0.2952120006084442
0.66066504,0.4870398,O75469,0.5981032252311707,0.3828107714653015,0.34796762466430664
0.71312743,0.3206516,P11473,0.6143203973770142,0.3993688225746155,0.395932137966156
0.66116345,0.40113005,P01148,0.5450881719589233,0.4589265286922455,0.34223583340644836
0.76692677,0.22871347,Q14847,0.46503153443336487,0.585272490978241,0.3214918076992035
0.80857795,0.1915449,Q9Y4B4,0.5137677192687988,0.5926771759986877,0.4583932757377625
0.6646062,0.32535324,Q99075,0.48091477155685425,0.5714414715766907,0.4205060601234436
0.8589851,0.1274366,O75182,0.450952023267746,0.5139984488487244,0.4754881858825683
0.8541195,0.13346706,P35226,0.5277101397514343,0.549572765827179,0.32979679107666016
0.6686927,0.33059445,Q14192,0.5193283557891846,0.3844704329967499,0.4145536720752716
0.853703,0.1539151,Q86UE4,0.5047733187675476,0.5934216380119324,0.3727998733520508
0.7470132,0.26656422,P06493,0.5586656332015991,0.3308524489402771,0.5433550477027893
0.8448633,0.13071285,Q9C0J8,0.4293464124202728,0.6522959470748901,0.4495726823806762
0.7448391,0.26163992,P50570,0.6136595606803894,0.44142064452171326,0.42502835392951965
0.60668594,0.4989969,P05231,0.5285549163818359,0.3458106517791748,0.4232943952083587
0.74238884,0.24264202,P17028,0.5900185108184814,0.47368088364601135,0.3852386176586151
0.71229845,0.34112623,Q9NPJ4,0.5322845578193665,0.5250899195671082,0.26944953203201294
0.5525696,0.49690822,Q9HCM3,0.4499022960662842,0.6103423833847046,0.45315971970558167
0.614102,0.43236342,Q8TC92,0.5265985131263733,0.4774083495140076,0.5107477903366089
0.8432084,0.2516735,Q96Q04,0.5446615219116211,0.45013684034347534,0.58903968334198
0.636127,0.49684966,P23945,0.4770222008228302,0.398731917142868,0.6904640793800354
0.6316671,0.38456038,Q9Y6I3,0.5654879212379456,0.5521855354309082,0.4393080770969391
0.64774114,0.332515,O43597,0.4417905807495117,0.6626400947570801,0.2523462772369385
0.79870754,0.17787425,P20042,0.4918941259384155,0.5610859990119934,0.34922295808792114
0.6371109,0.40892422,Q14451,0.6012060046195984,0.4535350203514099,0.35404738783836365
0.81306624,0.20370524,O00231,0.5310056209564209,0.41475215554237366,0.4350684881210327
0.5283898,0.47393784,Q9NX58,0.5834797024726868,0.5177162289619446,0.3052642345428467
0.8393168,0.15236585,O43791,0.5554900765419006,0.4717954397201538,0.4572153985500336
0.55659735,0.43672535,P50222,0.5889132618904114,0.566485583782196,0.2806023061275482
0.6271868,0.37641194,Q9GZU7,0.5505945086479187,0.48344048857688904,0.4361059665679931
0.80463934,0.1807505,O43189,0.5038605332374573,0.6214617490768433,0.3856562376022339
0.8928135,0.15186355,Q00444,0.6001995801925659,0.604274332523346,0.3491673767566681
0.5889922,0.44776157,P31321,0.49264365434646606,0.5306020975112915,0.5918052196502686
0.8611053,0.12356373,P29375,0.4564176797866822,0.512406051158905,0.5055240392684937
0.7093814,0.32344308,Q15555,0.5472854971885681,0.5200710296630859,0.4345438480377197
0.7361292,0.2636877,Q9UPY8,0.5211484432220459,0.5188975930213928,0.5308964848518372
0.8751603,0.115291074,Q86U70,0.52054762840271,0.4574863612651825,0.4833382666110992
0.8086705,0.19805999,Q13976,0.4932778477668762,0.43479427695274353,0.6019482612609863
0.5320205,0.47550327,Q9NYB9,0.4763161838054657,0.6091626286506653,0.4485779106616974
0.83020514,0.16483057,Q14919,0.49709609150886536,0.5108664035797119,0.488849937915802
0.6623616,0.3589861,Q9UKT9,0.5360763072967529,0.6321642994880676,0.2711811065673828
0.7803678,0.25367263,Q15691,0.5677201747894287,0.406373530626297,0.47089314460754395
0.6375411,0.36942744,P37198,0.5601706504821777,0.525723934173584,0.3982066214084625
0.8672902,0.12587646,Q96KQ7,0.4223535656929016,0.5891032218933105,0.4953785240650177
0.7774712,0.21961127,Q02577,0.6677589416503906,0.44877955317497253,0.369938611984253
0.8076959,0.15759204,Q8IXK0,0.5504957437515259,0.5401022434234619,0.33370694518089294
0.8651962,0.11193781,Q02575,0.5573808550834656,0.43063032627105713,0.3728174567222595
