pAD,pAR,UniprotEntry
0.56997794,0.46884266,Q9UBW8
0.39600787,0.6044401,O75569
0.46366498,0.57075053,P42773
0.7113169,0.2728491,Q9H0E9
0.8755493,0.13075344,P28360
0.4930938,0.63510644,P36952
0.17820168,0.8821528,P00491
0.41366372,0.6137408,Q9BV47
0.6130035,0.35973516,O94907
0.32723895,0.7613991,Q00597
0.47276345,0.55291295,P12429
0.41055188,0.6275657,Q9BQD7
0.34625003,0.7493215,Q5EG05
0.8316621,0.17099102,Q99612
0.68427145,0.34144527,P18754
0.3661355,0.8107249,P11766
0.88112205,0.1308418,O43474
0.35041463,0.74686897,P29466
0.794947,0.20608333,Q9Y294
0.32462844,0.72288454,O43715
0.75372064,0.22838409,Q8TBC4
0.5096781,0.654953,P49888
0.23729487,0.84579444,P49642
0.4278416,0.60069466,P20338
0.44108307,0.65808433,P35251
0.7784959,0.20332564,P63151
0.51686096,0.46133864,Q96GM8
0.8828518,0.17466776,P26583
0.8891899,0.085193425,Q9BUJ2
0.6742447,0.30798084,Q9BQA5
0.6327208,0.41101786,Q8TDN4
0.6151192,0.41793823,P30419
0.7581675,0.2569017,P60510
0.42767376,0.6077678,Q6EMB2
0.31690282,0.6996937,Q9NRR6
0.62522435,0.4694101,P78423
0.47191468,0.58973765,Q96PG8
0.57311165,0.4803331,Q9BXH1
0.77752715,0.25956124,Q01484
0.25167876,0.7699301,Q2M296
0.45026624,0.62769306,Q9NY72
0.5400249,0.48403785,Q9UNS2
0.86146665,0.1304041,Q9HCK8
0.24949254,0.8133253,P31350
0.5613733,0.4052413,O43422
0.655712,0.38685018,O14576
0.5900132,0.43419576,P04731
0.26634347,0.7118038,Q12980
0.31720552,0.7232445,Q8IYM9
0.5952863,0.47953165,P27701
0.52289,0.5292793,Q99933
0.29828882,0.75870514,O14727
0.66540545,0.43026212,P55774
0.66313976,0.43789914,P24844
0.90951145,0.08744051,Q92925
0.6441106,0.38198704,Q15349
0.79570675,0.1881077,Q7Z3B3
0.68418413,0.3478405,P34947
0.60376096,0.51977974,Q86UB9
0.25059962,0.766181,Q9BZG8
0.56628036,0.46949637,Q8TAF3
0.57891077,0.45114192,O60936
0.69413537,0.412348,P08253
0.3143498,0.6932979,Q8NA92
0.7398399,0.3386332,P17936
0.3236615,0.6929767,Q5U5Z8
0.2431188,0.739125,Q7Z392
0.5530844,0.46270534,Q9H0Q3
0.76176065,0.2283098,P61224
0.4723379,0.6282559,O14798
0.2642779,0.79400223,P18887
0.4510208,0.58177316,Q99973
0.18664655,0.8491513,Q7Z4G4
0.40597662,0.6558351,O60551
0.6762802,0.34450752,P20248
0.7303288,0.34049007,P13497
0.71040887,0.27038476,Q96Q15
0.4221552,0.61149144,Q99627
0.23874132,0.7932549,Q99547
0.75189275,0.27665076,Q9UBE0
0.38340002,0.6711069,P20023
0.7422402,0.26208752,P01135
0.34779024,0.66917163,Q96J94
0.39524713,0.6450491,Q15572
0.84774536,0.17221457,Q96PM9
0.32199654,0.6960229,Q13190
0.3203234,0.6593619,Q9BTV7
0.85272694,0.1362551,Q92754
0.7889537,0.22420542,Q92597
0.81108487,0.18924087,Q00534
0.8778173,0.12046516,Q15596
0.6485278,0.35078517,Q9UEE5
0.57157737,0.4950304,P50453
0.3047167,0.7347603,Q15013
0.8415393,0.13266328,P63162
0.8652448,0.10822033,Q9UKV8
0.7218782,0.31935158,P42226
0.4657233,0.5920898,Q53T94
0.3875455,0.78737485,Q15392
0.46973792,0.5347259,Q9Y6P5
0.43683016,0.60566056,Q92466
0.74970037,0.22131349,Q53GS9
0.51094556,0.5112412,Q13098
0.51110846,0.5514842,P41218
0.54066044,0.46690917,Q96BD6
0.8096532,0.2058738,Q9BTK6
0.31471255,0.7215172,Q92994
0.6928778,0.30904132,O15126
0.28265744,0.7371813,P36405
0.34426418,0.7086122,Q14061
0.86030036,0.12207015,Q9H160
0.69301474,0.2718108,P29320
0.7629302,0.31008768,Q9HCN2
0.1897476,0.8569165,Q8IZT6
0.25867492,0.8028986,O60921
0.23914114,0.83379424,O75419
0.19103181,0.8722897,Q9BX63
0.22445695,0.8532012,Q7Z2Z1
0.27298185,0.7805791,Q9BSD3
0.8481712,0.1565114,Q9H4L7
0.270178,0.80437005,Q9UIF7
0.24363618,0.82279044,O60671
0.27138978,0.8054784,P54278
0.36897305,0.65288424,P28799
0.8783571,0.101722196,O94992
0.41822982,0.561906,Q9UHK0
0.5259055,0.5408208,Q9P1T7
0.71909386,0.34154078,P35869
0.78893644,0.1760066,Q9UHB7
0.9191614,0.052617326,Q7L2J0
0.82669425,0.15829703,P42568
0.82084376,0.17214903,Q8NB78
0.51737857,0.4795563,Q96MH2
0.79272914,0.21312742,P41743
0.6867169,0.3245984,P10244
0.6549578,0.3537849,Q15545
0.8500476,0.19051513,Q96JB3
0.6836571,0.3658035,P15515
0.72910994,0.26479176,Q9P2I0
0.9388801,0.034261078,Q00577
0.8633252,0.1590224,P48443
0.8434329,0.13453521,P85037
0.5137644,0.50650173,P35269
0.8437131,0.15576424,P28347
0.8971022,0.11078789,Q969V6
0.6527229,0.3823748,P15173
0.5103555,0.5889429,P18850
0.5884129,0.4638875,Q15650
0.36882457,0.6910308,Q9H1I8
0.91606104,0.0891819,Q68CP9
0.6422062,0.39829996,Q09013
0.8363529,0.13524924,Q9H2F5
0.4538734,0.6051518,P55212
0.8814264,0.12998071,P13631
0.84997475,0.15322335,Q14686
0.88014257,0.10421066,Q01543
0.40830952,0.6475465,P55210
0.20491815,0.84811443,Q8N9N2
0.89640737,0.095240854,Q9ULH7
0.57600564,0.44948533,P52943
0.6794801,0.38890842,P08962
0.8370153,0.18827388,P32519
0.70372504,0.4521314,P02649
0.64470613,0.3645911,Q99801
0.71355766,0.25823447,Q6DT37
0.8243756,0.17076412,Q9BPY8
0.82575595,0.24201277,O14901
0.85403454,0.13558844,P11161
0.62739587,0.5388665,P08590
0.7760844,0.2511976,Q8N196
0.8784867,0.12024276,P54821
0.49322993,0.5394256,Q8N3C0
0.70549154,0.3036763,Q8TAU0
0.627434,0.36442757,Q9UMQ3
0.8916832,0.11125367,P39880
0.87184197,0.13202874,Q13948
0.8801782,0.108737774,O75177
0.88832563,0.122658685,Q9UH73
0.80919844,0.2158278,Q13351
0.83927953,0.23823409,P20823
0.89180183,0.13897517,P09629
0.86799943,0.12919457,Q03112
0.92298245,0.05772303,P06454
0.8119898,0.29917765,Q9UBC0
0.3318142,0.62312156,Q9UHV2
0.43341586,0.61952496,P52630
0.5119264,0.5128584,Q00403
0.7358754,0.26436612,P52948
0.88930994,0.093908735,Q96PN7
0.88905317,0.11488668,Q92886
0.8651301,0.12608889,Q9Y2Y9
0.5700827,0.4643567,Q9UJX3
0.3309894,0.725411,Q12834
0.87358445,0.13621451,Q9NP62
0.87738556,0.09749923,P10243
0.8625724,0.12549223,Q6ZRS2
0.8586654,0.17029467,P17509
0.5405471,0.51718974,Q08050
0.70157933,0.33240736,Q13568
0.76419544,0.23667334,P30260
0.8600816,0.1515258,Q99814
0.8437755,0.1342104,Q13627
0.4044318,0.6910341,Q8N140
0.8111742,0.26873922,Q9UKI9
0.8335592,0.19061202,P19022
0.8291933,0.15242806,O95639
0.7786422,0.20893681,Q9UBX2
0.84835714,0.15801738,Q9H2Y7
0.30619934,0.7779812,P32322
0.87688583,0.14622734,P09016
0.6436354,0.44055623,P22061
0.81438494,0.18632023,P05129
0.8241922,0.19687523,P20749
0.8375671,0.1690297,C0HM02
0.83755666,0.16903922,P24723
0.8385997,0.1566908,Q9Y692
0.4556034,0.5393044,Q9UID6
0.77802765,0.27267328,Q15035
0.88008493,0.15252428,P28358
0.6637997,0.34752038,Q86UW6
0.87563866,0.1699212,P62736
0.74097645,0.25791034,P08651
0.38318703,0.65528774,O14976
0.7930444,0.256412,P78545
0.9044709,0.12161915,P14651
0.7038207,0.34565336,Q14207
0.7065168,0.30946004,O95359
0.8148629,0.18064892,Q99743
0.8564012,0.1322897,Q99967
0.90172434,0.08930417,Q9UBB5
0.74843585,0.21842964,Q04771
0.8126313,0.20008036,Q8IZL2
0.8444281,0.11284492,O75175
0.8202529,0.17008024,O00716
0.72126085,0.31185666,P14652
0.40946504,0.62075484,Q13889
0.8231184,0.17852424,Q05655
0.7761107,0.2125038,Q14140
0.86170584,0.121712774,Q71DI3
0.86588156,0.16587605,P14653
0.3306918,0.69297385,Q9UJW9
0.4331867,0.58435845,P17482
0.6559617,0.37769705,P10155
0.9119548,0.12654327,P17483
0.8116917,0.1907873,P51692
0.87876207,0.13944472,Q92786
0.7495478,0.34027526,O95477
0.6876542,0.34531656,Q16566
0.81054693,0.17499076,Q96RK1
0.83261657,0.15240635,Q86WP2
0.7555318,0.3533964,P35680
0.23928635,0.8004864,Q9HC77
0.7813267,0.23284681,P42229
0.63837904,0.47983566,P01130
0.37911877,0.66436327,Q9P1Z2
0.34844226,0.7399411,P48551
0.87824756,0.13677207,O15525
0.79535925,0.26370388,O14813
0.5151435,0.58551794,P16455
0.84604186,0.16629069,Q14469
0.71817565,0.27784616,Q99081
0.32494843,0.70251864,Q13287
0.31068733,0.76657134,P15927
0.3510083,0.6704346,Q14232
0.78725946,0.20953701,Q53ET0
0.6305483,0.3766306,Q15642
0.69808537,0.32270935,Q15699
0.9274453,0.06321642,P31270
0.5931007,0.42940888,O95551
0.8257309,0.1673713,Q9UBT2
0.29211915,0.7880879,P43351
0.36662164,0.64518434,Q9C035
0.80472654,0.20234881,Q05193
0.686156,0.35904142,Q9UHP3
0.4457279,0.602272,Q5W0Q7
0.49955347,0.54651916,Q13489
0.39142764,0.628615,Q8N3Z6
0.53455955,0.5161362,Q9UJ78
0.8697222,0.14068776,Q9P0U3
0.8679273,0.10798345,O75475
0.44200078,0.5702604,O43309
0.8980208,0.09399772,P48431
0.8521262,0.13699426,Q8N1G0
0.7169896,0.2878078,Q5T5X7
0.7280567,0.28036112,Q9NRA1
0.25381356,0.78099823,Q9Y620
0.82581884,0.116895825,Q5VWQ0
0.8474458,0.12439483,P78364
0.3670294,0.5954718,Q5JR12
0.49298072,0.511165,Q9C086
0.7690785,0.24363692,Q9GZR1
0.5996977,0.586979,Q8WWQ8
0.5043826,0.53768164,Q8WWZ3
0.917035,0.10673965,Q9NSC2
0.89359236,0.13024573,Q92766
0.8761596,0.14095719,P56693
0.8195752,0.18282473,P21359
0.45926705,0.5704347,Q15697
0.30356526,0.77978396,O14874
0.5655962,0.42227298,Q9H5H4
0.86572975,0.105841264,O43290
0.53163743,0.54842335,P25942
0.8308444,0.14003557,Q96QC0
0.42911685,0.5896637,Q9NYW8
0.87551266,0.11183061,Q92610
0.85399646,0.13742155,Q9UIS9
0.8695904,0.13417186,Q13111
0.6078371,0.4637438,P27105
0.89277655,0.07885004,Q8NDC0
0.39557433,0.6368658,Q9BPY3
0.14133485,0.8891323,Q9H0J9
0.8464434,0.13012466,Q9NS39
0.8883504,0.0775952,Q5T0B9
0.5052841,0.5310906,Q8NCR3
0.24115232,0.80457604,Q53HL2
0.3791811,0.7132426,P05187
0.780097,0.26687247,Q7Z7K6
0.78383154,0.30183142,P11166
0.48388818,0.5255946,Q12800
0.44258243,0.5027807,Q9Y3V2
0.8415612,0.15067658,Q15916
0.8827884,0.11894756,Q14865
0.22492205,0.8089223,Q8N4C6
0.4539453,0.52579266,Q96PQ6
0.8895962,0.11501688,Q96JM2
0.9194003,0.09481375,P35712
0.5729958,0.44037166,Q9Y2F9
0.4649706,0.55557597,O75360
0.8544684,0.14244534,Q96MM3
0.30562812,0.72896826,Q8NEW7
0.88200855,0.09209665,Q96T58
0.7929027,0.22741593,Q969S8
0.8534116,0.15795901,Q03181
0.86652595,0.15727879,P14859
0.9237688,0.09159274,Q9H334
0.8676956,0.12237885,Q01167
0.68637866,0.32721296,Q8NFZ5
0.81154627,0.17385638,O75446
0.82709575,0.16389336,O43439
0.90185696,0.14141893,P10589
0.8340663,0.1634339,Q9UKE5
0.7547463,0.2315728,Q96CW1
0.86801904,0.15684213,P10826
0.22079116,0.80960256,Q13901
0.33606622,0.707124,Q2M3C7
0.76689065,0.34049448,Q96RI1
0.83318466,0.16850741,P20393
0.8769665,0.12324867,Q9BZK7
0.79120725,0.21409829,Q9UBP5
0.6022815,0.4884727,Q8NI08
0.58112097,0.4090945,Q86X95
0.8429121,0.17320964,Q9UBX0
0.8830352,0.106164515,Q4LE39
0.85069215,0.12594853,Q9H7L9
0.8362976,0.13907743,Q9H0E3
0.8019354,0.1246187,Q9BXK1
0.73215723,0.29394624,Q9Y6J0
0.8493808,0.11975593,Q96QT6
0.79493356,0.21715021,Q99583
0.50568676,0.51672024,Q9BW11
0.49385023,0.5439778,O95243
0.7933108,0.17697084,Q9HAJ7
0.43681285,0.4904164,Q8TEE9
0.8577089,0.12333781,P29374
0.82768196,0.1800758,P21579
0.8619859,0.113928184,Q5PSV4
0.70650804,0.29903105,Q9HCU9
0.8843017,0.11831592,Q04724
0.8769825,0.12311282,Q04727
0.87831104,0.112431265,Q9H2S9
0.82200915,0.16222663,Q16514
0.8780007,0.106053375,O60264
0.42075258,0.6699146,O95347
0.90745395,0.0968127,Q6STE5
0.7584598,0.24421957,Q9P0W2
0.88608223,0.117691636,Q9UKL0
0.88795483,0.11121745,Q04726
0.88945234,0.10160953,O96019
0.6095281,0.49902457,Q9Y5X4
0.509471,0.56674486,P01732
0.75526506,0.32753298,P09455
0.7455544,0.24265535,O00422
0.32301268,0.74132967,Q5THR3
0.5002006,0.51152533,Q8WWY6
0.7945245,0.20507112,P35080
0.89613485,0.045861017,Q13886
0.79906434,0.18964328,Q92797
0.29765907,0.78269565,Q9NTJ3
0.8374205,0.14520828,Q14152
0.8883149,0.101774715,Q9UKS7
0.7989552,0.16067976,Q8IYA7
0.8452468,0.16536199,Q14687
0.80718035,0.18102601,Q96EK4
0.8796204,0.12872274,Q96BD5
0.8391817,0.17348748,Q04725
0.86774427,0.122861706,Q13639
0.71208054,0.32342112,Q9H808
0.80480367,0.19251852,Q14582
0.8955965,0.09417301,Q14839
0.29166207,0.73803514,Q12982
0.3057202,0.7525968,Q9H5X1
0.7406241,0.25682786,P40426
0.34791538,0.67492384,Q9Y371
0.32463875,0.72005296,Q9ULP0
0.8471717,0.1520295,P49116
0.29496312,0.7359674,Q9Y2I6
0.24372503,0.83511055,Q9NNW7
0.8759624,0.1107845,O75164
0.7464836,0.27437422,Q92828
0.90733796,0.074139506,O14646
0.8028449,0.19661485,O75081
0.7915707,0.23416539,Q13133
0.8977761,0.10033055,Q9NRL2
0.6435611,0.36692077,Q9H0E7
0.88797027,0.084153295,Q15459
0.8518183,0.11893503,Q6MZP7
0.41965568,0.6446153,P52732
0.57335836,0.42423984,Q86Y13
0.6001041,0.37693736,P18615
0.46037465,0.5541333,Q14995
0.75010455,0.25072315,Q15406
0.7165499,0.24976747,P49759
0.8097751,0.20722647,Q9UGL1
0.8664831,0.105985194,O75530
0.724948,0.27302784,O75461
0.52577895,0.4779399,Q15025
0.49184522,0.51440513,Q969R5
0.62249196,0.37370715,Q8TBE0
0.84419024,0.12921253,Q9UBU8
0.70516443,0.34029236,Q9UJW3
0.24052371,0.8135672,O43683
0.7914519,0.18573827,Q9UHJ3
0.3473206,0.70078146,O43684
0.8929863,0.11905333,Q9Y232
0.8414105,0.1758376,Q8N108
0.45070374,0.5640255,O43593
0.8734186,0.117581226,O75367
0.83988774,0.16408795,O75626
0.5922943,0.43433028,Q693B1
0.46924114,0.6170153,Q14703
0.69680357,0.3139357,Q9NRZ9
0.8960011,0.103102915,Q86YP4
0.4047931,0.7237446,Q9BWE0
0.8983461,0.09267419,Q9P2R6
0.8915713,0.10236864,Q9BTC8
0.918141,0.08593266,Q9C0K0
0.9182573,0.08573539,Q9H165
0.83670795,0.15432525,Q9UIF9
0.8440941,0.16500337,P24385
0.8003072,0.21383828,Q9C0J9
0.848238,0.24305338,O14753
0.8837138,0.11249044,O14519
0.66968185,0.31507713,Q9BYE7
0.9178603,0.07702474,Q15532
0.6177301,0.38709307,Q9H147
0.9090367,0.08165188,Q9H2P0
0.8073153,0.16299386,Q8WUU5
0.56291324,0.43042007,Q8N344
0.83332616,0.14091763,Q7Z3K6
0.83684516,0.13272116,Q7Z589
0.85564375,0.113856845,Q9NP50
0.8728257,0.10581884,Q96N64
0.8760628,0.119275786,Q8IZ40
0.8636357,0.13718808,O15417
0.691237,0.24436903,Q6PH81
0.8858387,0.14445147,O75362
0.7993746,0.19309004,Q96KM6
0.8972628,0.12635772,Q92618
0.8723117,0.13597803,O15014
0.91446614,0.05715638,Q17R98
0.8329514,0.1514137,Q96A08
0.90416807,0.08741164,Q8TDI0
0.83255726,0.15652275,Q8IWI9
0.6647361,0.36616147,Q9P281
0.79116136,0.1935258,Q70EL4
0.8272514,0.15681008,Q13952
0.8713251,0.12440179,O60216
0.87663776,0.13962477,P37275
0.88039833,0.10815345,P45973
0.89406896,0.10451815,O75531
0.8846159,0.1052414,Q96JN0
0.7820467,0.2052215,P62834
0.9026799,0.06686882,Q14938
0.88843477,0.15189804,Q96EK2
0.9140515,0.08358619,Q92785
0.86412543,0.120112486,O00257
0.85252774,0.15674207,Q99697
0.2481795,0.8307899,P35249
0.37398407,0.64061,P36508
0.8479066,0.11453211,Q9GZN2
0.8923094,0.12595838,O60315
0.12691489,0.9212819,O75381
0.8739777,0.1202776,Q8WVM7
0.749451,0.32859915,Q01101
0.784123,0.21163063,O00458
0.57584846,0.4737851,Q12983
0.5938264,0.46665132,Q96D98
0.87458915,0.13749288,Q14526
0.82150793,0.21548209,Q9HAZ2
0.81481105,0.24546748,Q99504
0.88819593,0.12895012,Q15475
0.5695289,0.49240336,Q96QH2
0.4461194,0.6301773,Q6UB98
0.40923148,0.6053301,Q9BT49
0.38167107,0.66599023,O43889
0.9224781,0.07001667,O60477
0.8605297,0.15141186,Q96RE7
0.23863597,0.783971,Q8TC59
0.49190998,0.551706,Q92956
0.5935041,0.42419437,Q9H1Q7
0.84504765,0.1781038,Q9H4Z3
0.42313498,0.60371375,Q8NB12
0.6024764,0.40848926,Q8TF05
0.8720838,0.10785461,Q12972
0.7514052,0.23179886,O95931
0.66170186,0.4124199,P33076
0.9044942,0.07752117,Q96BF6
0.28715116,0.7203668,Q676U5
0.26637873,0.7683103,O76071
0.6913577,0.35944667,P48382
0.8015011,0.21123846,Q9H6X2
0.71883285,0.25702754,Q9HD15
0.87941587,0.09579979,Q9P0M6
0.77914757,0.30111685,P78413
0.8426086,0.15338604,O15516
0.74983376,0.2806064,Q96IF1
0.40847585,0.63938373,Q5T3J3
0.2537779,0.7610919,P78395
0.5515881,0.5858621,Q01469
0.29775363,0.7327148,P33764
0.46816438,0.6369878,P15813
0.53519267,0.54468143,Q96F24
0.8319077,0.476335,P02647
0.44096732,0.5634276,A6NIX2
0.32128248,0.69797957,Q8WW24
0.28476748,0.7111215,O95273
0.26694974,0.88682544,Q9BV79
0.6134499,0.36287817,Q9UGP4
0.69591707,0.29660982,Q9BQI9
0.90411174,0.097043626,P39687
0.39357194,0.80983347,P00326
0.86895823,0.12285822,P62324
0.6149467,0.36522546,Q9H8W4
0.20214893,0.8234944,Q96RK4
0.34188995,0.8179087,O15296
0.5753091,0.45635086,O76064
0.80564463,0.23406862,P55345
0.80371577,0.21168754,P10588
0.7912175,0.19899699,O60869
0.40064895,0.73554707,P57727
0.5026596,0.5235068,Q15544
0.8629949,0.14689885,Q15652
0.44291395,0.56289357,Q8TBX8
0.36659375,0.71215034,P42575
0.5842347,0.5873202,P07711
0.82204103,0.15433049,Q9BZL6
0.45147055,0.6279323,P29372
0.7805848,0.69445664,P55058
0.88426274,0.14245145,Q3L8U1
0.2969061,0.7453588,Q5QJE6
0.89009154,0.0918483,Q8IWZ8
0.892801,0.13645814,P09086
0.729086,0.37993115,P55291
0.4395658,0.5811431,Q15649
0.7455583,0.22523116,P60763
0.5179248,0.5979526,Q9P2W1
0.4897633,0.63581795,P05120
0.74326265,0.22907928,Q9Y605
0.8887723,0.13770643,Q13029
0.61221766,0.36700225,P42685
0.3205604,0.7106342,Q16533
0.5712333,0.44737324,O14682
0.71421415,0.2869609,Q14209
0.4713399,0.58752173,Q15643
0.51123834,0.5344273,P78396
0.78978515,0.19503732,Q14188
0.32744274,0.7099474,O75884
0.3082405,0.75229776,Q96GD4
0.4081067,0.63882726,Q9UJX6
0.69398534,0.3054918,Q5T4S7
0.7467768,0.22241892,O94921
0.72558075,0.2983864,Q02363
0.1232767,0.9068918,Q9Y676
0.8489017,0.1401228,Q9Y2K7
0.43694705,0.5963433,Q8WUA4
0.3734444,0.64547294,Q5T8A7
0.39753243,0.6517182,Q5XPI4
0.25004423,0.82287216,P28340
0.3583331,0.7302413,Q13415
0.67186004,0.41320905,P21980
0.30485317,0.7266752,A6H8Y1
0.774984,0.28058574,P01308
0.6282918,0.40323025,Q63HQ0
0.38459316,0.6490902,O43236
0.7092807,0.26127765,O60583
0.92542946,0.062695734,Q6ZN30
0.22976805,0.83130217,O14777
0.8656457,0.11538681,P83916
0.5194978,0.52367765,O75629
0.9074826,0.064015314,Q86U42
0.29823008,0.83169717,P00390
0.7710275,0.24197638,P43686
0.895741,0.107395574,P26367
0.30369335,0.72182155,Q92966
0.87289906,0.15452181,Q8IVW6
0.21724972,0.85202456,P48775
0.72342926,0.24322493,Q9NRA8
0.4262348,0.6235412,Q13490
0.8264419,0.1320701,Q13542
0.83365446,0.13619778,O60516
0.8818234,0.0943659,O43432
0.8562711,0.11528065,Q09161
0.7833505,0.20404913,Q13177
0.8327533,0.14571851,Q7L576
0.85955596,0.112169914,P78344
0.78770584,0.18547481,Q9UL03
0.90293497,0.102125406,Q04743
0.3792092,0.60928583,Q96BH1
0.21699706,0.85164845,O95571
0.7776993,0.25105706,Q99767
0.63541013,0.43190902,P58546
0.4388217,0.61091006,Q9NQ31
0.39664355,0.6396429,Q14145
0.25883377,0.7971142,Q8TBK2
0.7399803,0.24678415,O15156
0.9197303,0.08634776,Q92784
0.12570758,0.8924917,Q7Z4G1
0.6887561,0.2691571,Q9HCP0
0.4081951,0.6230213,Q9H2C0
0.58167505,0.38962248,Q9H000
0.834019,0.15184706,Q96JP5
0.4971483,0.54874825,Q9BQ69
0.78564584,0.20524547,Q86UV5
0.7606081,0.22846334,P62714
0.34409183,0.7889488,Q9NXA8
0.55684316,0.56553626,P19320
0.31663594,0.69913244,Q5VVH5
0.5257259,0.5563219,P01574
0.38636646,0.6763786,O15553
0.71813154,0.3202728,Q92896
0.6016247,0.4771881,Q92813
0.106464684,0.90253335,Q9H0A8
0.52928257,0.560752,P01589
0.43915182,0.61839074,Q00978
0.13910781,0.87457347,Q9GZQ3
0.23906949,0.8014333,Q14690
0.098721184,0.912169,Q86VX2
0.50040793,0.52702445,Q92750
0.5613043,0.5695087,P24158
0.5604427,0.49100843,Q96CX2
0.6431804,0.40771592,O43823
0.5605655,0.53404415,P01579
0.107888,0.9044473,Q9NX08
0.72539765,0.28756997,Q8N7J2
0.79239094,0.2097396,P21127
0.20782918,0.8193495,P52815
0.6512952,0.44875246,P13500
0.60990185,0.49085942,P13501
0.21961252,0.8414957,Q9P2J5
0.09573381,0.91511333,Q9Y6G5
0.89587986,0.06835083,P51003
0.7546992,0.24693759,Q15173
0.09645813,0.91533273,Q86X83
0.2689272,0.8270252,Q96C36
0.34810218,0.68703,P35606
0.712351,0.5712536,P01011
0.73885375,0.3652909,Q92819
0.44913617,0.5532932,Q8IV45
0.5937162,0.5087408,P05362
0.42801356,0.6380445,Q8WWV3
0.25056973,0.8021356,P51687
0.8304019,0.21961224,P57073
0.31224194,0.6642509,P60370
0.42863354,0.5478267,Q3LI66
0.36555892,0.59976804,Q8IUG1
0.33930156,0.62653977,P26371
0.41367862,0.5731547,Q8IUB9
0.35271457,0.5897171,P0C7H8
0.3531754,0.5890539,Q9BYR9
0.34198576,0.63023149999999994,A0A087WUL8
0.3248473,0.6329831,P60371
0.427698,0.6061027,O43586
0.32107103,0.6381803,Q6L8G8
0.40790704,0.547489,O75690
0.34924525,0.6516422,Q9NRW3
0.3294537,0.6526935,P60331
0.4354188,0.60453266,Q8NAF0
0.29184794,0.83825564,P09972
0.5711094,0.48489696,O75970
0.38497916,0.6152877,Q17RB8
0.42868528,0.68160516,P29622
0.8427826,0.14735778,Q8WWQ0
0.5295257,0.7124271,P19099
0.5746219,0.49098325,Q9HCE6
0.34749216,0.7744817,P05413
0.4295484,0.67237175,Q4J6C6
0.29532772,0.7951321,Q9HC38
0.20803623,0.8283915,Q9H501
0.4982235,0.57452893,Q16548
0.40195265,0.6620481,Q9HD36
0.29577926,0.7890701,Q14181
0.9331273,0.07661681,Q9UL68
0.6728228,0.39629048,P02775
0.47635654,0.5717106,P07199
0.48524955,0.39538655,Q9P2G1
0.7382791,0.28818873,Q9NQC3
0.36192566,0.6558588,P55273
0.45020202,0.590773,Q96JS3
0.30314755,0.74751014,O60888
0.54931575,0.4911256,Q8IUD2
0.6123785,0.4405877,Q9NQX6
0.7742642,0.18783486,Q9HCK4
0.66580623,0.3554718,O15069
0.23053005,0.73272383,Q9UQN3
0.36282066,0.69824785,Q14802
0.16175544,0.885655,Q9P0J0
0.7381788,0.28293675,P17706
0.35726872,0.6453137,Q6IA86
0.8203731,0.17243655,Q9BYH8
0.6135739,0.40150112,O14512
0.69774115,0.32460037,P09769
0.6305062,0.4033049,Q5TA89
0.7050215,0.3176888,Q96G01
0.43537506,0.6591641,P30626
0.40035385,0.7986053,Q06520
0.102799915,0.9235272,Q92665
0.54961115,0.4790372,P31146
0.30152732,0.86853147,Q9ULD0
0.45278573,0.60785687,P51451
0.56187737,0.59822303,Q9NZM1
0.891747,0.14578898,Q04695
0.2573035,0.78864175,Q8IWR1
0.82194734,0.1477032,Q9Y5S9
0.5246992,0.5426364,P52333
0.7006878,0.33701217,P09619
0.56666857,0.49671015,P32927
0.75862616,0.27887887,P21802
0.70691059999999994,0.33820173,Q6EEV6
0.87556356,0.1121369,P52294
0.7027434,0.34600616,P16234
0.6125191,0.5103598,P41159
0.6369824,0.4373992,P01282
0.73062104,0.31024763,P22455
0.17864887,0.84387416,O43303
0.74916756,0.2768644,P22607
0.7150214,0.32720917,P17948
0.6101843,0.42098862,P07947
0.5897136,0.46548367,Q7Z7K2
0.49613354,0.5896146,Q99062
0.45163307,0.6440667,P16871
0.6429941,0.425822,P10912
0.89253813,0.1241442,O43248
0.4383101,0.653887,P08887
0.6076765,0.43263948,P40189
0.5727984,0.45360342,Q9NPH3
0.6223364,0.47196904,P51681
0.38775623,0.7284767,Q5VWK5
0.6001539,0.50028515,P22301
0.8927167,0.14971144,O00570
0.37558013,0.65734047,O94979
0.5155254,0.5807346,P48357
0.5175869,0.56017107,P14784
0.41282967,0.65959406,Q9UGK3
0.6255248,0.47752124,P32246
0.68715763,0.36964116,P16473
0.70258963,0.2538038,P54756
0.5449429,0.48324603,P07332
0.74086815,0.26866096,P16591
0.8451456,0.14836411,P56270
0.44160014,0.563549,Q9HD26
0.42876583,0.58786255,Q8WX92
0.83120424,0.15135962,P15407
0.89872354,0.07062891,Q14498
0.814661,0.17121634,P15408
0.7142916,0.2822668,E9PAV3
0.5969823,0.411504,Q13765
0.6205186,0.37074506,Q02930
0.81556535,0.15974088,P16298
0.51527464,0.50273365,Q66LE6
0.39986926,0.48732647,Q5TA31
0.6982013,0.3253068,Q9NR55
0.7049076,0.27909398,Q14677
0.85445184,0.17580175,A1YPR0
0.43579856,0.58050525,P35125
0.8771553,0.093214795,Q8WVK2
0.78717864,0.21467057,Q16288
0.4582128,0.5739725,Q8TD08
0.3986319,0.68385005,P22735
0.8543142,0.1489543,Q13951
0.38462943,0.6495485,Q96ED9
0.8857385,0.08409376,O95232
